Teks;Lokasi;Waktu;User;Label
b'@ganjarpranowo pak Ganjar nyuwun tolong sama sama guru guru SMP kalau bisa beliau menegur murid muridnya yang ketahuan bawah sepeda motor... karena anak SMP kalau naik motor nalarnya belum main.suwun pak ganjar';;05/11/2018 17:15;pakde_sri;0
b'@wgltwt NGAPAIN ANJIR PAKDE HWKWKWKWKW';;05/11/2018 16:30;AKAMCAGYA;0
b'Strateginya Pakde sih pancen oye \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb https://t.co/y6akcHvf5u';;05/11/2018 16:20;maboksugus;0
b'@Dody_Lukas___ @jokowi Kebanyakan gaya..sama bohong si pakde.\xf0\x9f\x99\x8a';;05/11/2018 16:17;Dio_Nzee;2
b'Ini Saya akan share beberapa testimoni sobat Pakde yg sudah menggunakan produk Galaxs';;05/11/2018 16:15;PetuahIDEAL;0
"b'Setiap ""Evil"" yang diangkat Pakde, klaimnya cebong telah bertobat jadi ""orang baik"". Bagi cebong yg Evil itu yang gak coblos Pakde'";;05/11/2018 16:12;DK3ND;2
b'@abu_waras @maspiyuuu @Yusrilihza_Mhd dan betul pendukung pakde banyak yang anti HTI, tapi HTI kan udah di bubarkan yang ada adalah eks HTI, dan eks HTI perlu wadah dan harus dirangkul karena eks HTI juga adalah WNI yang punya hak2 yang sama seperti WNI yang lainya..';;05/11/2018 15:59;asepria66730022;1
b'Sudah Pilihan Pakde berpijak pada Sisi Intoleran dan Anti Pluralis. Dan saya gak mau berpijak yang sama dengan Pakde....\n\nhttps://t.co/4Dr6Kd7ruD? https://t.co/LubbTFRaXG';;05/11/2018 15:56;DK3ND;2
b'@_Hrst Ku kira pakde awalnya, e tau tau nya :(';;05/11/2018 15:52;amsnjy;0
b'@abu_waras @maspiyuuu @Yusrilihza_Mhd lah belum tentu merusak, ingat gak waktu pakde baru jadi presiden itu hanya berapa partai yang masuk koalisi, tapi sekarang banyak kan..? partai-partai menjadi dualisme kepemimpinan, begitupun non partai misal PA 212, kemungkinan HTI juga bakal kebagi 2, cobalah liat sepion';;05/11/2018 15:50;asepria66730022;0
b'@curcolsuju Pakde, mau gendong anakku ga?\n\n#13yearsWithSuperJunior #SuperJunior13thAnniversary \n#\xec\x8a\x88\xed\x8d\xbc\xec\xa3\xbc\xeb\x8b\x88\xec\x96\xb4_13\xeb\x85\x84_\xeb\x8b\xa4_\xec\xa3\xbd\xec\x97\xac\n#SuperJunior \n@SJofficial';;05/11/2018 15:44;MASUKANGIN___;0
b'@curcolsuju Skrng 13+2 pakde itu adl bias saya (: \nWalau pakde Kangin msh prioritas ((:\n\n#13yearsWithSuperJunior #SuperJunior13thAnniversary \n#\xec\x8a\x88\xed\x8d\xbc\xec\xa3\xbc\xeb\x8b\x88\xec\x96\xb4_13\xeb\x85\x84_\xeb\x8b\xa4_\xec\xa3\xbd\xec\x97\xac\n#SuperJunior \n@SJofficial';;05/11/2018 15:42;MASUKANGIN___;0
"b'@abu_waras @maspiyuuu @Yusrilihza_Mhd permainan catur politik pakde sukar ditebak, akan tetapi manuper-manuper politiknya selalu bikin lawan tak berkutik, ingat gak dengan istilah ""dipangku mati"" ya begitulah cara main caturnya...'";;05/11/2018 15:32;asepria66730022;1
b'@wgltwt Ngakak yawloh terima kasih pakde';;05/11/2018 15:26;Skidifapfap;0
b'@makLambeTurah @LusiHQ Dan si mak pun sibuk googling cari pembelaan buat pakde.\nJokowi bukan orang sempurna. Dalam kasus2 semacam ini pastas untuk di katakan jokowi lemah.\nCintailah jokowi secara rasional jangan membabi buta sehingga harus membenarkan semua kelemahan.';;05/11/2018 15:26;raymond011219;0
b'Bergabungnya PBB,membuat peluang pakde JKW naik podium untuk ke dua kali makin terbuka lebar';;05/11/2018 15:20;AlbertSolo2;0
b'@joxzin_jogja @kangdede78 @prabowo @TitiekSoeharto ini yg disebut munafik... ga pantes jd pemimpin ga sejalan dgn agama yg saya anut... SUMPAH GA BAKALAN MILIH PASLON no 2 haram bagi saya dipimpin org munafik!';;06/11/2018 7:13;dkarhita;1
b'@antaranews cuma bisa melaporkan itulah kelakuan para pembohong... ratna sarumpaet gimana nih, apa paslon nomor dua kagak punya malu, eh malu2in pembohong nasional berotak udang!';;06/11/2018 7:08;dkarhita;1
b'@DennyJA_WORLD namanya juga prabowo subianti dan pasangannya terkenal JAGO NGIBUL en DUTSA, dan payah nalar paslon nomor dua ini benar2 EMBER tong sampah ga layak sekali dpilih....';;06/11/2018 7:07;dkarhita;1
b'@temponasional sepakat asbun itulah modal paslon no dua cuma itu yg bisanya asbun, alias pernyataan-pernyataan yang tak berbasis data atau fakta, ih ngamuk pake boikot makanya cerdas dong MIKIR jgn pake birahi eh syahwat klu beropini itu!';;06/11/2018 7:05;dkarhita;1
b'@ali_hasan110 @rojalirozack @eae18 Saat ini cebong sedang kegirangan atas masuknya YIM menjadi pengacara Paslon petahana';;06/11/2018 6:50;saridenantique;2
b'@negativisme Jawaban tergantung pendukung paslon nomor urut berapa \xf0\x9f\x98\x82';;06/11/2018 5:53;Bayu_anu;0
b'@ZAEffendy lha memangnya anggota hti mau gabung ke pbb?? gabung ke pbb aja tidak lha apalagi ditarik ke paslon no 1??\nhti punya prinsip dakwah mereka sendiri. mereka tdk terjun di politik praktis\nmereka akan dukung siapapun penguasa yg berani menerapkan aturan islam';;06/11/2018 5:27;ummufadhil5;0
b'Ya begitulah politik , kita tdk bisa berarap kepada satu sosok , satu partai dan satu suku saja , apalagi di indonesia ini kita memiliki 300 etnis pribumi , wajar kalau paslon untuk pemimpin indonesia harus berimbang biar cair';;06/11/2018 5:19;davidridwanbetz;0
b'@kanksetya @Yusrilihza_Mhd Aneh ya KETUM PBB kok bisa jadi lawyernya Paslon 01 sedangkan partai nya sendiri mendukung No.2.\nPermainan politik tinggi ya katanya. Jangan tinggi\xc2\xb2 ntar jatohnya sakit banget dah..';;06/11/2018 5:17;AbinyaAsma;0
b'Analisa Takap Uap\n\nMenangggapi ramainya berita YIM yang memutuskan untuk menjadi kuasa hukum paslon 01, saya tergelitik untuk memberikan sedikit analisa.\n\nDengan menjadi kuasa hukum paslon 01, berkemungkinan... https://t.co/5UjOh2A2EC';;06/11/2018 5:16;cunop;0
b'@Silvy_riau @Yusrilihza_Mhd @hmskaban @dusrimulya jika sulit memahami.. nikmati saja.. doakan semoga YIM bisa membawa Paslon 1 kedalam jalan yg benar\xf0\x9f\x98\x8ahanya Politik Islam yg jelas mana hitam.. mana putih. untuk NKRI.. harus dengan cara yg abu2\xf0\x9f\x98\x8a';;06/11/2018 5:00;windinugroho1;0
"b""@kenmiryam kalau yusril meluangkan waktu untuk menjaga pemilu agar taat hukum dengan menjadi lawyer lembaga pemilu atau membuat lembaga kontrol hukum independen scr pro bono, misalnya, ya masuk akal...\n\nkalau membela salah satu paslon apa masih bisa disebut kepentingan 'publik'?""";;06/11/2018 4:59;ruliemaulana;0
"b'@queenrana15 @Airin_NZ @CH_chotimah Mungkin itu mesjid cebong, jd paslon non cebong dilarang masuk walau bkn utk kampanye; pengurus mesjidnya takut ""gak dpt $$"" dari raja cebong.'";;06/11/2018 4:56;kuyabulus;2
b'@Airin_NZ @sarmus09 @bawaslu_RI Mohon maaf kantor @bawaslu_RI lagi sibuk terima aduan2 advokat dr paslon 2 atas kasus Boyolali #SaveMukaBayolali';;06/11/2018 4:48;den_bgs;1
b'@jokoedy6 Berikan data nya baru bicara fakta...mana surat pelaporannya..bila tak ada brarti anda bukan kritikus negeri ini anda pembenci di negeri ini..jika inginkan paslon 2 menang mk menangkanlah dgn terhormat..';;06/11/2018 4:48;dis_alkena;0
"b'Perang hastag ini bisa dijadiin bahan skripsi ga ya? \n""Pengaruh hastag terhadap meningkatnya elektabilitas paslon""'";;06/11/2018 4:39;Syahbanaa_;0
b'@Airin_NZ @sarmus09 @bawaslu_RI @bawaslu_RI sedang sibuk awasi paslon no urut 1';;06/11/2018 4:38;iswandi30412287;0
b'@VIVAcoid Siap pasang badan lawan hoax bukan berarti siap memenangkan paslon no 1 kan?';;06/11/2018 4:36;SanovSH;0
b'Suatu hari kami bertiga bertemu, lalu ngobrol terus bilang aku dukung A , yg satu bilang aku dukung B. Akhirnya aku menjelaskan aku suka bls gt biar mereka tambah menjelek2an paslon lawan, biar dosanya paslon lawan hilang.';;06/11/2018 4:34;nurussa;0
b'Saudara A sering ngirim video yg jelek2in paslon B. Aku jawab dg hastag dukungan paslon B. Sdr B sring ngirim video jelek2in paslon A. Aku jawab dg hastag dukungan paslon A.';;06/11/2018 4:32;nurussa;0
b'Udh gk jamannya setiap netijen mengkampanyekan paslon presiden dengan gebar-gebor karna netijen ug berbudiman pasti sudah paham mana yg beneran bisa di percaya mana yg hanya modal bicara #gerakanayomemilih';;06/11/2018 4:21;akbarsan_;0
b'Diduga beredar skrinsyut chat WA yang isinya klarifikasi bahwa YIM ditawarkan jadi Pengacara Negara, bukan Pengacara Paslon Pilpres. What? Pengacara Negara? Pengacara Negara kan Jaksa \xf0\x9f\xa4\xa3. Coba lagi alasan yang lain ya \xf0\x9f\x98\x86. #JokowiBersamaPengacaraHTI';;06/11/2018 4:21;CepJohan;0
"b""Yusril Jadi Pengacara Jokowi-Ma'ruf, Sinyal Awal PBB Dukung Paslon 01 - BREAKING NEWS https://t.co/q64kMKBaVG""";;06/11/2018 4:21;MaksimusRamses;0
b'Yusril Pengacara Negara, Bukan Pengacara Paslon? https://t.co/UJdOqXS5Nk';;06/11/2018 4:17;demokrasionline;0
b'Pendampingan hukum cuma-cuma adalah untuk klien tidak mampu atau untuk kepentingan umum. Paslon Pilpres jelas klien yang sangat mampu dan kepentingannya pun sektoral. PERADI mana PERADI? #JokowiBersamaPengacaraHTI\n\nhttps://t.co/0uJUX6ldwx';;06/11/2018 4:16;CepJohan;0
b'@Hilmi28 @imam_bkh Diem2 semua ulama sudah tersebar di kedua kubu. Wow so smart. Indonesia 2019 menjadi semakin islami.Kekalahan salah satu paslon tetap akan memenangkan islam. Tapi kemenangan prabowo tetaplah yang terbaik dari semua aspek: religius, ekonomi dan kemenangan martabat pribumi';;06/11/2018 4:12;Mukiyo14;2
b'@yudastawan @detikcom Kayaknya hoak. Statement Prof Yusril bilang jadi lawyer tp tidak masuk k dalam Tim Pemenangan Paslon.';;06/11/2018 3:53;AlfaBardi;0
b'@teguhprasaja @Dennysiregar7 @prabowo and @prabowo YIM menjadi lawyer paslon 01 sbg profesional  bukan sebagai ketum pbb, pbb sdh menjelaskan ... baca lagi deh :D';;06/11/2018 3:05;ndorobbs;0
b'Udah trtatih2 untuk bisa ikut manggung di April 2019...eechh kepleset lagi\ngegara Ketumy jdi Lawyer Paslon Jokoma\nbenar2 YM ni gak peka dngan suara grass root\ndibenak Mereka itu, Siapapun  yg bersama Jokoma haram dipilih\nYM=Ketum PBB\nYM - Lawyer Paslon(Pribadi)\n\n2019, PBB suram';;06/11/2018 2:59;simkuring_aa;2
b'@TeddyGusnaidi TimSes no1, mulai saat ini tidak perlulah mengkritisi dan mengcounter ucapan2 paslon no 2. Karena mereka yang memberikan pernyataan politik sendiri, dan dibantah sendiri sesamanya!! Duduk manis saja sambil makan popcorn';;06/11/2018 2:54;deadhar;1
b'Drpd fokus bgt sama salah satu paslon, lebih baik rakyat jg gerak utk kemakmurannya sendiri. Gue tipikal org yg trust issue-an jd mau siapapun pemimpinnya, gue lbh suka gerak sendiri dan ga nyalahin mereka.\n\nDulu jaman gue pro Jokowi-Ahok, bacot sana-sini, tp gue melarat';;06/11/2018 2:53;fastfoodrep;0
"b'- IPTEK\n- Produk&amp;penemuan2 dr anak bangsa\n- Prsenjataan/HANKAM\n- Pendidikan&amp;RS gratis\n- Doktrin bhw kita adlh bangsa yg besar\n- ksejahteraan merata\n- koruptor mati\nSmuanya dpt dbiayai oleh pajak,\nAdakah agenda2 tsb dr paslon ?? #gerakanayomemilih'";;06/11/2018 2:49;John_Rizki;0
"b'Gue menolak jd bagian dr sandiwara komedi, terafiliasi dng satu capres, gabung di kegiatan yang semi-rusuh dan gerah. Gue jadi manusia aja belum baik, skrg disuruh ""devoted"" sama salah satu paslon. Buat apa??? Mending gue fokus di sini sbg warganegara, bkn wota politik.'";;06/11/2018 2:49;fastfoodrep;0
b'Suka males gt kalo ada org yg bahas politik trs saling menjatuhkan paslon lainnya';;06/11/2018 2:46;ieslestari;0
b'@bacokut47312541 @MisdiPriansyah4 @hmskaban Hmmmm..nasi sudah jadi bubur dgn pernyataan YIM jadi pengacara paslon satu, langkah apapun yang dibuat seakan tak lagi berarti, aku sempat menjadikan @PBB2019 calon parpol pilihan';;06/11/2018 2:44;ballambinlove;0
b'Yaelaaah gitu amat. Menurut saya sih fine2 aja YIM jadi pengacaranya paslon 1, biar ada yang benernya dibelah sono \xf0\x9f\x91\x86\xe2\x9c\x8c\xf0\x9f\x98\x81 https://t.co/AD5SKPQi7w';;06/11/2018 2:43;siskarusdi;2
b'@ruhutsitompul Kasian rajin bacot tp gak dapat job jadi lawyer paslon 1. Wkakaka';;06/11/2018 2:27;Ghulam_Cromok;0
b'@P3nj3l4j4h edan sampai segitunya... hahahaha, lha paslon no 2 itu emaknya org manado dorang betulkah!';;06/11/2018 2:25;dkarhita;0
b'@cumarachel Krn dr awal,melihat laku YIM sudah mendekat ke Paslon 01.';;06/11/2018 2:08;rianbahtiar_;0
b'Sebagai Theos, AKU menentukan hasil Capres 2019 sebelum terjadi, adalah sebagai berikut:\nPaslon-1: 60%++, \nPaslon-2: 30%++, \ngolput:10%--\nDemikianlah sabdaKU.';;06/11/2018 2:03;sangtheos;1
b'Yusril Pengacara Negara, Bukan Pengacara Paslon?\nhttps://t.co/VFdnDyiqSJ';;06/11/2018 1:53;geloraco;0
b'Bagaimana calon pemilih bisa percaya kalau si paslon kelak jika menang akan mampu menjalankan amanat dgn jujur? Wong pas belum menang aja kampanyenya sudah pakai cara curang. Nye-pam ke mana-mana ke nomor2 ponsel yg sbnarnya nomor pribadi.';;06/11/2018 1:47;winarieny;0
"b'Namun pihak stasiun televisi, ujar Ferry, malah mengundang narasumber lain. ""Kiranya ada nama yang kami sudah usulkan untuk mewakili paslon kami, tapi Metro tetap mengundang orang lain,"" ujarnya.'";;06/11/2018 1:46;didienAZHAR;0
b'Paslon nomor berapapun sama saja. Bikin illfeel kalo kampanyenya dilakukan dgn cara seperti itu. Mengirim pesan broadcast ke nomor2 semua penduduk yg terdaftar. SANGAT mengganggu.';;06/11/2018 1:44;winarieny;0
b'Kalau benar pak YIM jadi pengacara paslon no.1 pada pilpres nanti berarti sama2 dengan HTI dong jadi kliennya pak YIM cc. @ruhutsitompul @GunRomli';Cengkareng;06/11/2018 1:40;Fahrie_fahrial;0
b'https://t.co/FHRJYnAKh4 - Tak Dukung Paslon di Pilpres, Bamsoet: Pemuda Pancasila Ada Dimana-mana https://t.co/TVKcvPAQJN';;06/11/2018 1:07;jitunews;0
b'Program unggulan paslon 02 cuma bawa pulang si beep beep beep beep...';;06/11/2018 1:07;JMarcellina;1
b'@ILCtv1 Makin mengukuhkan sebagai media kompor..? Memang ngk ada topik yang lebih elegan tentang pilpres..?   Masyarakat di pacu untuk berpihak ke salah satu paslon..? Apa yg didapat..? Saling membenci ! @KPI_Pusat ,@tjahjo_kumolo ,@setkabgoid ,@DivHumas_Polri ,@DPR_RI https://t.co/XDcaZMsoJr';;06/11/2018 1:07;wahyonokuP;0
b'Yusril Pengacara Negara, Bukan Pengacara Paslon? https://t.co/SbAd0jLTHP';;06/11/2018 1:02;inilahdotcom;0
b'@TjahjantoHadi @CH_chotimah @tnimarathon2018 nah kan anak pun senang diangkat Panglima, beda diangkat wowo, mewek tuh anak... bedakan yg bisa ngemong dan yg biasa ngamuk... makanya sangat salah klu memilih paslon 2 krn ga dipercaya ama anak2 juga...';;06/11/2018 0:54;dkarhita;1
b'@P3nj3l4j4h @EkaAl_Rasyid krn anak yg nangis itu tau yg mengendongnya rajanya dusta... konpers buktinya, sdh semangat menista yg ditujunya pake kata2 biadab lagi, eh ketauan tuh dustanya... eh malah dibiarkan lagi oleh bawaslu jelas2 paslon ini sdh tebar hoax, bawaslunya kena kencing nanah kali ya?';;06/11/2018 0:48;dkarhita;1
b'Prof Romli @romliatma ini benar akun anda atau yg ini @rajasundawiwaha. \nSy mau tanya prof, kalo sekarang ini Pak Yusril bergabung dg HTI, paslon 01 harus mundur krn tdk ada legal standing? https://t.co/UxERXVJbrl';;06/11/2018 0:41;m3rahputih;0
b'Kok saya malah merasa kubu paslon 02 itu sakit hati ya dg ditunjuknya YIM jadi kuasa hukum paslon 01. Cuma mereka sok kuat dan berlagak gitu, terus cari celah dg bikin\n#JokowiBersamaPengacaraHTI';;06/11/2018 0:35;RidhoAbdillah45;1
b'@mari2kali @NurmaTgr Paslon #01 pasti hebat,sudah nyata hasil kerjanya.\nPaslon nomor#02 juga sudah nyata,nyata bikin hoax,nyata bikin kegaduhan dan nyata kebohongannya.\n#01IndonesiaMaju \n#01JokowiLagi';Jati Uwung;06/11/2018 0:25;iyl_159;1
b'@rigenz123 Dia memanfaatkan momentum kampanye untuk jualan baju paslon nomor 2';;06/11/2018 0:17;earn_gibran;0
b'@ekagumilars @Asmara_1701 Di tempakku mencari rizki, tidak saya lihat sama sekali  eksyennya paslon nomor 2, biarpun itu cuma poster saja,  kadang sering saya temui orang yg ngak tau bahwa tahun depan pilpres, dan mereka siapa calonya juga ngak tau';;06/11/2018 0:06;muhtauf09;0
b'@detikcom Ex HTI ikut yusril.  gerbong paslon 1 jdi banyak orang2 bertauhid yg hanya mengakui 1 tuhan tidak beranak dan tidak di peranakkan. Gerbong paslon 2 sdh jauh semakin religius. Nah yg geng PKI mau ikut gerbong mana ..silakan bingung \xf0\x9f\x98\x81\xf0\x9f\x98\x81';;05/11/2018 23:57;Mukiyo14;0
b'Daripada buat mencela paslon sana agar paslon sini terlihat baik tapi tidak dibayar oleh paslon sini apalagi sana. itu wae sedulur yo bukan tonggo yo dudu, mending nyambut gawe supuyo bisa nyaur utang, karena... https://t.co/Avu8MpREID';;05/11/2018 23:57;wodeol99;0
"b'Cerdas Memilih \n\nSiapapun presiden terpilih, yg dominan mempengaruhi kebijakannya pasti orang2 dari partai pendukung.\nKarena itu, tak cukup hanya melihat sosok Capresnya tapi lihat partai2 pengusung.\nHindari memilih Paslon yg diusung kelompok Parpol yg juara korupsi &amp; penista.'";;05/11/2018 23:54;angkusanang;0
b'@Gerindra LIDAH TIDAK BERTULANG\nKalau kampanye saja tak mampu bertutur santun mbok ya ngaca. Mbok ya bercermin. Mbok ya introspeksi diri paslon 02. @Gerindra mau nyinyir apapun, TOH ORANG GERINDRA MASIH DI GAJI APBN...? Emang duit gaji dan tunjangan dikasih ke rakyat...?';;05/11/2018 23:48;ommikko;1
"b'@CNNIndonesia Janji2 paslon no 02 seperti susu tetangga, ""empuk tapi gak bisa dipegang"".'";;05/11/2018 23:44;sisbib;1
b'KPU dan Bawaslu wajib menelaah kembali persyaratan Paslon No. 1. \nApakah benar orangtuanya Lahir di Boyolali....?\nApakah termasuk pembohongan public....?';;05/11/2018 23:20;muh_adoel;2
b'@AdriansahIlham1 Jadi dgn mendukung paslon 1, PSI setidaknya punya dua alasan :\n1. Kesesuaian ideologi\n2. Main aman\nTapi kita harus menggaris bawahi, PSI belum menjadi senior di perpolitikan kita. Sehingga, mereka cenderung lebih manut sm partai koalisi lain, PDIP misalnya.';;05/11/2018 23:14;gaffarmuaqaffi;0
"b'#YIM mengikuti jejak Kapitra. Beliau gabung ke paslon 1 krn @PBB2019 scr ideologi &amp; arah perjuangan lbh cocok dgn PDIP, PSI, Hanura, Nasdem dll. Dan itu biasa sj dlm politik. Kemarin musuh besar, skrg jd sahabat seiya sekata. https://t.co/tf4FvtNqIT'";;05/11/2018 23:06;nyakihmeutuah;0
"b""@cholilnafis Gak usah muter Yai! Kl dukung paslon no.1 terbuka saja, kita jg sdh tau kok dari awal KH Ma'ruf di deklarasikan jadi cawapres no.1tp ya kok pembelaan nya sprti ini? Ingkar janji yg memang kenyataannya bnyk jnji2 yg tdk ditepati alias BOHONG! gak usah pake ngeles2 kemana2!""";;05/11/2018 21:49;ikhwan95;0
b'Kalo paslon yg gw dukung lg diwawancara di tv pasti kalo lg bicara dipotong, gilaran si kodok mah was.wes.wos';;05/11/2018 20:05;yoseph_jali;2
b'@OrangKoslet @kritik_us_id @prabowo Tdk ada bantahan dr ybs kok sy yg dibully, kamu tanya jubir paslon 2 knp tdk dibantah?';;05/11/2018 19:59;romliatma;0
b'@Yusrilihza_Mhd Keberpihakan Prof Yusril dg menjadi lawyer itu sdh indikator baru yg mengindikasikan bhw Paslon #01 Jokowi-Ma`ruf akan memenangkan Pilpres 2019.\nMudah2an dan semoga, itu kata saya \xf0\x9f\x98\x8a';;05/11/2018 19:06;Sparta5C;1
b'Bolehkah aku bilang bahwa ku muak dengan stasiun televisi yg condong ke paslon A dan paslon B bagi hajat besar kami pilpres 2019 \xf0\x9f\x98\xa2 media seharusnya netral mengawal jalannya pemerintahan negeri ini\xf0\x9f\x99\x84 nyatanya~';;05/11/2018 18:35;aprilhera;0
b'Kalo ada pilihan lain. Saya mah, gak akan milih di antara dua. Kalo ada calon ketiga maunya sih yang lebih bagus dari yang dua ini. Walau itu kertas kosong tanpa paslon.\nTapi, akhirnya keharusan memaksakan untuk memilih diantara dua.\n#paslon \n#Pemilu2019 \n#pemikiranreceh';;05/11/2018 17:38;yogiabdrahman;0
b'Saya berharap banyak kepada Paslon No.  2 bahwa mereka mampu bersihkan birokrasi dari tangan-tangan kotor para politisi dan saudagar pemburu rente. https://t.co/NuC7r5VOk9';;05/11/2018 17:37;TwitRepubliken;2
b'@Yusrilihza_Mhd @M4ngU5il Sdh lah prof,gak perlu ngeles ini itu,kalau memang mau gabung sm paslon 1 lanjut..apa urusannya anda dibayar atau tidak..?\n\nOtak kami tak sebuntu otak berudu';;05/11/2018 17:06;EdyRafael7;2
b'YIM jadi lawyer paslon urut 1 ga dibayar katanya, dulu pas jadi lawyer hti dibayar ga ya?? Hahahahahhahaha..\nDengan #JanganSuriahkanIndonesia Kecebong kaya nabok muka sendiri ini..\nKedunguan nan hakiki..\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#JokowiBersamaPengacaraHTI #JokowiBersamaHTI';;05/11/2018 16:56;ker_asa;2
b'Baca dulu baru kasih kommen ya, pertanyaanya\n1. Anda percaya jd pengacara paslon 01 gratis tiis tisss..?!\n\n2. Jawablah dg jujur..\n\nhttps://t.co/MWuCCA98Y3';;05/11/2018 16:50;Harootoyo;0
"b'Ahok :  aAwal dicuci Pak Prabowo sehingga lebih bersih....\nKemudian bertingkah dan dibuang Gerindra, jadilah ""SAMPAH"".\nDan di Makan paslon 1...\n\nAnies B : Dibuang Jokowi seperti sampah, Diambil dan Dipoles oleh Pak Prabowo...\n\nJadi nya ""INTAN"" mutiara termahal di Republik Ini !!! https://t.co/a2Vl2zv36D'";Sukmajaya;05/11/2018 16:19;BHatuina;2
b'@LosoPak @Arie_Ariana @saididu @zarazettirazr Gak ada yg bilang beliau HTI koq, PBB mnampung eks HTI. Kmrn2 pndukung petahana koar2 benci bgt sm HTI sampai2 bendera Tauhid dibakar pd belain, skg setelah beliau jd pengacaranya paslon 01, partai pendukungnya mulai menarik2 PBB buat gabung. Jd wjrlah\n#JokowiBersamaPengacaraHTI';;05/11/2018 16:14;tanti_patriana;2
b'@kompascom Kampanye itu mengajak untuk memilih salah satu Paslon dan mengajak untuk memilih Paslon lainnya.';;05/11/2018 16:07;yulriski;0
b'fix kah prof Yusril ke paslon no 01? https://t.co/IFQsu4xJOh';;05/11/2018 16:04;ayahcicah;0
"b'Kerja Untuk 4 Paslon Kabupaten &amp; 4 Paslon Provinsi saja sudah acak kadul, Gimana yang serentak 2019? Mau nonton To be Continue nya \xf0\x9f\x98\x8e https://t.co/YPCn6QNKD7'";;05/11/2018 16:04;tomy_gutomo;0
"b""@altanuna @Ferdinand_Haean @zarazettirazr Mohon maaf ya saya bicara diatas bukan membela paslon 1, Yai Ma'ruf krn merasa Ulama krn itu merasa sah untuk buat kosa kata itu, tp kalau @sandiuno yg buat yakin akan digoreng sampai gosong.""";;05/11/2018 16:02;anis_anwary;2
